1414,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1419,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1418,1419,1416,1417
1510,1511,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1515,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1514,1515,1512,1513
1610,1611,1806,1807,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1902,1902,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1807,1420,1421
1706,1707,1806,1807,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1806,1806,1806,1806,1806,1806,1806,1806,1806,1807,1902,1902,1902,1902,1902,1902,1903,1902,1902,1902,1902,1902,1902,1902,1902,1806,1806,1807,1902,1902,1902,1806,1807,1420,1421
1706,1707,1806,1807,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1902,1902,1902,1902,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1807,1806,1807,1420,1421
1706,1707,1806,1807,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1903,1807,1807,1902,1902,1902,1806,1902,1902,1806,1806,1902,1806,1902,1806,1902,1806,1806,1806,1806,1902,1806,1902,1902,1902,1902,1806,1807,1806,1807,1420,1421
1706,1707,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1806,1807,1903,1903,1903,1902,1903,1903,1902,1903,1807,1902,1902,1806,1902,1903,1902,1903,1902,1902,1902,1902,1902,1902,1902,1902,1903,1806,1806,1807,1806,1807,1420,1421
1706,1707,1806,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1902,1806,1807,1807,1807,1807,1807,1807,1807,1807,1807,1807,1807,1902,1806,1807,1902,1806,1807,1807,1902,1902,1903,1902,1903,1902,1903,1902,1903,1806,1806,1807,1806,1807,1420,1421
1706,1707,1806,1807,1806,1806,1806,1806,1806,1806,1806,1807,1807,1807,1807,1807,1807,1903,1903,1903,1903,1903,1903,1903,1903,1903,1903,1902,1806,1806,1807,1806,1807,1807,1902,1902,1903,1902,1903,1902,1903,1902,1806,1807,1807,1807,1806,1807,1420,1421
1706,1707,1806,1807,1902,1902,1902,1902,1902,1902,1902,1903,1903,1903,1903,1806,1806,1806,1806,1806,1806,1806,1806,1806,1807,1902,1903,1902,1902,1806,1807,1806,1807,1903,1902,1902,1903,1902,1903,1902,1903,1902,1806,1807,1903,1807,1806,1807,1420,1421
